anio,cve_entidad,rango_uma,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2018,12,W4,14464,14464,4021574.509999997,10729,0,Guerrero
2018,12,W6,6497,6497,2868182.969999999,5046,0,Guerrero
2018,12,W14,893,893,970143.1299999999,731,0,Guerrero
2018,12,W7,4883,4883,2549277.4200000023,4039,0,Guerrero
2018,12,W19,453,453,674956.4700000001,413,0,Guerrero
2018,12,W1,54,54,4700.939999999998,51,0,Guerrero
2018,14,W2,621210,621210,73156383.19999616,528209,0,Jalisco
2018,14,W13,14759,14759,14845237.020000007,13244,0,Jalisco
2018,14,W20,5227,5227,8219475.199999997,4840,0,Jalisco
2018,14,W22,3639,3639,6304949.540000001,3408,0,Jalisco
2018,16,W9,6579,6579,4496759.5699999975,5754,0,Michoacán de Ocampo
2018,16,W4,42728,42728,11941422.079999939,33056,0,Michoacán de Ocampo
2018,16,W14,1953,1953,2120579.170000001,1685,0,Michoacán de Ocampo
2018,16,W13,2389,2389,2403221.8799999976,2167,0,Michoacán de Ocampo
2018,16,W25,5293,5293,10636055.07,4758,0,Michoacán de Ocampo
2018,16,W20,751,751,1181855.1199999999,651,0,Michoacán de Ocampo
2018,16,W23,814,814,1477072.2900000005,701,0,Michoacán de Ocampo
2018,17,W8,6396,6396,3858370.750000001,5619,0,Morelos
2018,17,W14,1557,1557,1690161.09,1357,0,Morelos
2018,17,W1,227,227,20005.990000000027,154,0,Morelos
2018,19,W10,28843,28843,22046268.69,26266,0,Nuevo León
2018,19,W24,4379,4379,8283151.990000002,4213,0,Nuevo León
2018,20,W16,840,840,1049623.9599999993,785,0,Oaxaca
2018,21,,4787,0,0.0,4787,395125,Puebla
2018,21,W10,8251,8251,6291358.429999996,6941,0,Puebla
2018,21,W15,3161,3161,3696419.2299999995,2842,0,Puebla
2018,21,W14,3937,3937,4274338.580000004,3464,0,Puebla
2018,21,W20,1265,1265,1986362.4000000008,1135,0,Puebla
2018,24,W16,2511,2511,3132313.3699999964,2214,0,San Luis Potosí
2018,24,W18,1697,1697,2392169.8700000006,1519,0,San Luis Potosí
2018,24,W21,979,979,1615980.6400000008,879,0,San Luis Potosí
2018,24,W1,151,151,13295.359999999993,108,0,San Luis Potosí
2018,25,W2,243343,243343,28323207.05999908,214310,0,Sinaloa
2018,25,W13,2375,2375,2391359.2099999976,2136,0,Sinaloa
2018,25,W17,1203,1203,1597668.479999998,1128,0,Sinaloa
2018,30,W7,35055,35055,18209534.95000001,29686,0,Veracruz de Ignacio de la Llave
2018,30,W4,62304,62304,17409382.409999944,51494,0,Veracruz de Ignacio de la Llave
2018,30,W24,1387,1387,2626631.2699999996,1324,0,Veracruz de Ignacio de la Llave
2018,31,W6,11393,11393,5011227.809999993,10140,0,Yucatán
2018,31,W10,3643,3643,2779174.089999999,3355,0,Yucatán
2018,31,W19,769,769,1145569.6900000002,736,0,Yucatán
2018,31,W1,306,306,26905.310000000012,214,0,Yucatán
2018,9,W18,23835,23835,33571458.00999994,21915,0,Ciudad de México
2018,9,W20,16694,16694,26221551.61999999,15373,0,Ciudad de México
2018,26,W24,928,928,1755059.7799999998,858,0,Sonora
2018,15,W10,25515,25515,19467530.850000016,21993,0,Estado México
2018,15,W8,47132,47132,28451098.780000012,39907,0,Estado México
2018,15,W21,3416,3416,5640946.12,3122,0,Estado México
2018,28,W5,57496,57496,20523508.40000002,51759,0,Tamaulipas
2018,3,W2,71579,71579,8725114.179999923,50606,0,Baja California Sur
2018,3,W5,12060,12060,4331387.449999989,8467,0,Baja California Sur
2018,3,W8,4417,4417,2663600.909999994,3346,0,Baja California Sur
2018,3,W25,1942,1942,3905927.2600000007,1738,0,Baja California Sur
2018,3,W20,534,534,838187.3400000005,467,0,Baja California Sur
2018,3,W18,612,612,861643.6700000009,481,0,Baja California Sur
2018,13,W17,762,762,1012401.4699999995,660,0,Hidalgo
2018,4,W2,46673,46673,5339172.730000015,37504,0,Campeche
2018,4,W5,8400,8400,3039172.6400000043,6818,0,Campeche
2018,5,W10,13944,13944,10643777.549999986,12081,0,Coahuila de Zaragoza
2018,22,W11,9247,9247,7828821.470000008,7817,0,Querétaro
2018,22,W7,27366,27366,14311583.579999976,22932,0,Querétaro
2018,22,W16,4189,4189,5222669.589999996,3694,0,Querétaro
2018,22,W15,4246,4246,4959164.820000003,3648,0,Querétaro
2018,23,W4,41583,41583,11619852.26999999,27372,0,Quintana Roo
2018,23,W6,17429,17429,7662248.25999999,11681,0,Quintana Roo
2018,23,W22,490,490,848211.4000000005,416,0,Quintana Roo
2018,23,W1,56,56,4941.769999999999,52,0,Quintana Roo
2018,32,,609,0,0.0,609,83995,Zacatecas
2018,32,W5,14190,14190,5126894.549999997,11991,0,Zacatecas
2018,32,W6,9588,9588,4215723.609999996,8210,0,Zacatecas
2018,32,W25,4882,4882,9831833.95,4267,0,Zacatecas
2018,6,W24,141,141,266377.98,127,0,Colima
2018,27,W4,15539,15539,4315128.199999999,12191,0,Tabasco
2018,7,W9,4135,4135,2821787.549999997,3742,0,Chiapas
2018,8,W6,42647,42647,18773086.309999984,38644,0,Chihuahua
2018,8,W22,1843,1843,3189319.1499999994,1788,0,Chihuahua
2018,8,W18,3138,3138,4421500.990000002,2994,0,Chihuahua
2018,8,W25,10815,10815,21747223.550000004,10560,0,Chihuahua
2018,18,W12,1030,1030,954028.7700000007,922,0,Nayarit
2018,18,W13,718,718,723175.1599999988,640,0,Nayarit
2018,18,W22,138,138,238487.78999999992,119,0,Nayarit
2018,10,W11,2178,2178,1844466.3900000001,1960,0,Durango
2018,10,W14,1292,1292,1401720.2500000007,1167,0,Durango
2018,10,W21,336,336,553541.8099999999,321,0,Durango
2018,10,W15,1067,1067,1249611.2200000004,939,0,Durango
2018,10,W16,1103,1103,1375159.4899999995,1017,0,Durango
2018,29,W7,3231,3231,1685552.48,2800,0,Tlaxcala
2018,29,W1,17,17,1502.1199999999994,13,0,Tlaxcala
2018,16,W5,26180,26180,9445327.490000011,21771,0,Michoacán de Ocampo
2018,1,,1281,0,0.0,1281,90091,Aguascalientes
2018,1,W9,8312,8312,5658312.659999999,7902,0,Aguascalientes
2018,1,W14,2216,2216,2406601.710000001,2059,0,Aguascalientes
2018,1,W1,421,421,35398.99000000004,410,0,Aguascalientes
2018,2,W2,251561,251561,30230695.619999133,228794,0,Baja California
2018,2,W3,229935,229935,45701424.26000015,206844,0,Baja California
2018,2,W22,1997,1997,3461142.1199999973,1916,0,Baja California
2018,11,W16,4213,4213,5256205.040000001,3863,0,Guanajuato
2018,11,W20,1933,1933,3036298.0500000017,1760,0,Guanajuato
2018,12,W9,2939,2939,2002658.1900000006,2592,0,Guerrero
2018,14,W3,351244,351244,69782472.5099999,284147,0,Jalisco
2018,14,W14,12511,12511,13604187.920000004,11104,0,Jalisco
2018,16,W7,18056,18056,9421057.289999997,15438,0,Michoacán de Ocampo
2018,17,W11,3110,3110,2627600.5800000015,2796,0,Morelos
2018,19,W8,53530,53530,32248118.56999999,47237,0,Nuevo León
2018,19,W12,17869,17869,16539648.649999991,16214,0,Nuevo León
2018,20,W4,19521,19521,5379639.179999975,16535,0,Oaxaca
2018,21,W9,10713,10713,7310059.499999993,8827,0,Puebla
2018,24,W3,82445,82445,16512072.45999995,58794,0,San Luis Potosí
2018,24,W12,3985,3985,3693086.3699999973,3388,0,San Luis Potosí
2018,25,W3,105291,105291,20561393.55999982,81770,0,Sinaloa
2018,25,W5,37246,37246,13368358.669999992,32266,0,Sinaloa
2018,25,W23,430,430,780481.3500000001,389,0,Sinaloa
2018,25,W6,21204,21204,9355882.120000016,17312,0,Sinaloa
2018,25,W8,10054,10054,6072296.07,8917,0,Sinaloa
2018,30,W9,29300,29300,19742032.160000026,26662,0,Veracruz de Ignacio de la Llave
2018,30,W3,107520,107520,21325670.14,89053,0,Veracruz de Ignacio de la Llave
2018,30,W19,2956,2956,4413212.469999999,2822,0,Veracruz de Ignacio de la Llave
2018,31,W3,59689,59689,11696206.110000046,51360,0,Yucatán
2018,31,W7,56260,56260,30612615.01999999,55369,0,Yucatán
2018,31,W8,6583,6583,3959495.1899999985,5914,0,Yucatán
2018,31,W14,1484,1484,1613158.3000000012,1315,0,Yucatán
2018,31,W9,4981,4981,3402397.6999999983,4569,0,Yucatán
2018,31,W17,1140,1140,1512140.44,1102,0,Yucatán
2018,31,W21,464,464,765338.8199999998,451,0,Yucatán
2018,9,W13,41368,41368,41684243.339999944,37111,0,Ciudad de México
2018,26,W22,835,835,1447998.4099999997,784,0,Sonora
2018,15,W18,5947,5947,8379542.73,5420,0,Estado México
2018,15,W2,569799,569799,65053852.75999556,473644,0,Estado México
2018,15,W12,15460,15460,14299441.229999999,13305,0,Estado México
2018,15,W23,2775,2775,5032714.81,2559,0,Estado México
2018,28,W2,203291,203291,23730812.149998818,177650,0,Tamaulipas
2018,28,W15,3462,3462,4043759.2600000007,3169,0,Tamaulipas
2018,28,W18,2128,2128,2997303.4000000013,1982,0,Tamaulipas
2018,3,,408,0,0.0,408,51362,Baja California Sur
2018,3,W11,2256,2256,1905784.0799999984,1779,0,Baja California Sur
2018,13,W5,15646,15646,5613647.019999992,11810,0,Hidalgo
2018,13,W23,250,250,453266.36999999976,219,0,Hidalgo
2018,4,W6,6417,6417,2837274.9600000014,5048,0,Campeche
2018,4,W4,11041,11041,3092318.2799999965,8988,0,Campeche
2018,5,,1154,0,0.0,1154,103408,Coahuila de Zaragoza
2018,5,W20,1962,1962,3081613.050000003,1812,0,Coahuila de Zaragoza
2018,5,W11,10851,10851,9168206.77,9281,0,Coahuila de Zaragoza
2018,5,W12,8277,8277,7659509.989999999,7178,0,Coahuila de Zaragoza
2018,5,W25,10213,10213,20543602.130000006,9775,0,Coahuila de Zaragoza
2018,5,W16,4238,4238,5285599.8999999985,3790,0,Coahuila de Zaragoza
2018,22,W13,6651,6651,6699258.529999995,5791,0,Querétaro
2018,22,W24,1616,1616,3055265.4499999997,1465,0,Querétaro
2018,23,W2,240375,240375,27510751.479999956,173212,0,Quintana Roo
2018,23,W21,633,633,1044302.1499999997,560,0,Quintana Roo
2018,32,W9,4247,4247,2891275.8699999955,3471,0,Zacatecas
2018,32,W10,3040,3040,2321266.3199999984,2608,0,Zacatecas
2018,32,W24,238,238,450783.77999999997,205,0,Zacatecas
2018,32,W1,110,110,9691.4,78,0,Zacatecas
2018,6,W16,562,562,701016.7200000002,496,0,Colima
2018,27,W6,6194,6194,2731029.6099999985,5046,0,Tabasco
2018,7,,5945,0,0.0,5945,186504,Chiapas
2018,7,W2,102034,102034,11557984.639998721,90174,0,Chiapas
2018,7,W14,1509,1509,1644059.0899999994,1361,0,Chiapas
2018,7,W10,4202,4202,3213471.1899999995,3905,0,Chiapas
2018,7,W23,317,317,576013.8800000002,303,0,Chiapas
2018,8,W2,254571,254571,30321379.029998485,224350,0,Chihuahua
2018,18,W3,25723,25723,5077550.090000014,17682,0,Nayarit
2018,18,W14,602,602,653569.4699999997,508,0,Nayarit
2018,18,W24,94,94,177679.38999999998,85,0,Nayarit
2018,18,W16,516,516,642943.6099999998,470,0,Nayarit
2018,18,W20,150,150,235860.66000000006,134,0,Nayarit
2018,10,,873,0,0.0,873,82301,Durango
2018,29,W10,1187,1187,907652.9200000006,1032,0,Tlaxcala
2018,29,W25,764,764,1535751.62,697,0,Tlaxcala
2018,29,W12,726,726,673380.2800000005,623,0,Tlaxcala
2018,29,W11,937,937,791445.0699999997,830,0,Tlaxcala
2018,14,W15,10098,10098,11805370.059999995,9013,0,Jalisco
2018,1,W24,431,431,814343.03,421,0,Aguascalientes
2018,1,W16,1654,1654,2065876.8000000024,1578,0,Aguascalientes
2018,1,W17,1124,1124,1493660.679999999,1053,0,Aguascalientes
2018,2,W10,13042,13042,9945391.589999992,12180,0,Baja California
2018,11,W4,118486,118486,33019082.380000062,99974,0,Guanajuato
2018,11,W5,67157,67157,24090569.060000062,57822,0,Guanajuato
2018,11,W10,14042,14042,10736847.440000013,12419,0,Guanajuato
2018,11,W18,2888,2888,4069743.7600000026,2645,0,Guanajuato
2018,11,,1060,0,0.0,1060,254286,Guanajuato
2018,12,W3,28375,28375,5617432.790000014,19832,0,Guerrero
2018,12,W23,149,149,269948.46,136,0,Guerrero
2018,12,W21,271,271,447340.39999999997,251,0,Guerrero
2018,14,W9,41350,41350,28317758.209999986,37537,0,Jalisco
2018,14,W25,24102,24102,48473191.2,22628,0,Jalisco
2018,16,W2,190860,190860,21521369.499997295,155315,0,Michoacán de Ocampo
2018,16,,7252,0,0.0,7252,238404,Michoacán de Ocampo
2018,16,W17,1286,1286,1710273.06,1187,0,Michoacán de Ocampo
2018,17,,5328,0,0.0,5328,102037,Morelos
2018,17,W7,9308,9308,4855270.750000003,7566,0,Morelos
2018,17,W5,15946,15946,5799304.389999997,13714,0,Morelos
2018,17,W20,563,563,882948.5400000002,529,0,Morelos
2018,19,,1259,0,0.0,1259,323324,Nuevo León
2018,20,W23,161,161,292065.32,156,0,Oaxaca
2018,21,W6,27981,27981,12308949.700000035,23353,0,Puebla
2018,21,W7,21715,21715,11367782.96000001,18688,0,Puebla
2018,21,W18,2360,2360,3327326.9599999986,2129,0,Puebla
2018,24,W7,18610,18610,9677521.709999999,15686,0,San Luis Potosí
2018,24,W19,1345,1345,2005695.0900000012,1188,0,San Luis Potosí
2018,24,W23,829,829,1504660.270000002,753,0,San Luis Potosí
2018,24,W15,2622,2622,3065559.649999995,2221,0,San Luis Potosí
2018,25,W9,6998,6998,4773003.880000002,6227,0,Sinaloa
2018,25,W19,734,734,1092717.2899999996,677,0,Sinaloa
2018,30,W13,7855,7855,7902952.8199999975,7157,0,Veracruz de Ignacio de la Llave
2018,30,W12,9065,9065,8404001.35,8074,0,Veracruz de Ignacio de la Llave
2018,30,W6,34997,34997,15434082.87999999,27839,0,Veracruz de Ignacio de la Llave
2018,30,W10,13330,13330,10140154.72,11375,0,Veracruz de Ignacio de la Llave
2018,9,W5,237230,237230,85489810.00000027,199924,0,Ciudad de México
2018,9,W12,48941,48941,45301864.09999999,43655,0,Ciudad de México
2018,9,,3701,0,0.0,3701,1218610,Ciudad de México
2018,26,W17,2066,2066,2743714.9700000016,1886,0,Sonora
2018,15,W9,34459,34459,23558640.319999978,29474,0,Estado México
2018,15,W14,11159,11159,12126096.989999989,9554,0,Estado México
2018,15,W19,4638,4638,6908476.030000002,4212,0,Estado México
2018,15,,1129,0,0.0,1129,735321,Estado México
2018,28,W3,161316,161316,32399431.480000027,146250,0,Tamaulipas
2018,28,W8,17084,17084,10301395.749999993,14876,0,Tamaulipas
2018,28,W19,1853,1853,2759825.799999999,1741,0,Tamaulipas
2018,3,W7,6022,6022,3146349.9400000074,4359,0,Baja California Sur
2018,3,W12,1464,1464,1354633.7699999993,1121,0,Baja California Sur
2018,3,W22,403,403,698412.6000000003,364,0,Baja California Sur
2018,13,W8,7506,7506,4543009.029999995,4622,0,Hidalgo
2018,13,W20,406,406,637621.7499999997,361,0,Hidalgo
2018,4,W7,7521,7521,3963187.1299999966,6521,0,Campeche
2018,4,W10,2246,2246,1724976.2999999975,1723,0,Campeche
2018,4,W9,3070,3070,2092761.0199999996,2446,0,Campeche
2018,22,W3,111511,111511,22305795.79999993,83826,0,Querétaro
2018,22,W19,2623,2623,3908312.869999996,2390,0,Querétaro
2018,23,W16,1120,1120,1397729.399999999,835,0,Quintana Roo
2018,32,W19,458,458,680992.4400000003,400,0,Zacatecas
2018,32,W20,291,291,457293.1600000001,261,0,Zacatecas
2018,32,W22,222,222,385288.1299999999,201,0,Zacatecas
2018,6,W7,4124,4124,2160006.0699999984,3200,0,Colima
2018,6,W17,454,454,603303.7100000002,403,0,Colima
2018,6,W11,1303,1303,1098018.5700000003,986,0,Colima
2018,6,W12,1043,1043,964219.0700000004,787,0,Colima
2018,27,W12,1343,1343,1241368.500000001,1117,0,Tabasco
2018,27,W21,359,359,592342.5700000002,337,0,Tabasco
2018,8,W7,31497,31497,16481481.919999994,28749,0,Chihuahua
2018,8,W16,4228,4228,5282809.960000001,3981,0,Chihuahua
2018,8,W13,7226,7226,7274868.28,6733,0,Chihuahua
2018,8,W1,483,483,42456.71000000008,452,0,Chihuahua
2018,18,W4,13664,13664,3807338.089999995,9573,0,Nayarit
2018,18,W6,6056,6056,2662701.8600000073,4639,0,Nayarit
2018,18,W21,120,120,198378.39999999997,108,0,Nayarit
2018,18,W15,440,440,515699.5599999997,371,0,Nayarit
2018,10,W8,5034,5034,3043890.5,4440,0,Durango
2018,29,W3,23400,23400,4665965.540000016,15458,0,Tlaxcala
2018,29,W8,2390,2390,1442363.4300000018,2035,0,Tlaxcala
2018,1,W5,26505,26505,9489943.80000004,24329,0,Aguascalientes
2018,1,W19,768,768,1143643.5400000005,736,0,Aguascalientes
2018,2,W9,16288,16288,11136759.700000007,14802,0,Baja California
2018,2,W12,7958,7958,7364807.71,7351,0,Baja California
2018,12,,1847,0,0.0,1847,167256,Guerrero
2018,12,W17,627,627,832042.5800000002,562,0,Guerrero
2018,12,W20,254,254,398607.18000000005,233,0,Guerrero
2018,12,W24,172,172,325698.04999999993,159,0,Guerrero
2018,14,W5,131864,131864,47738620.960000135,113208,0,Jalisco
2018,14,W7,73715,73715,38488570.969999954,65187,0,Jalisco
2018,14,W19,5192,5192,7741266.869999999,4816,0,Jalisco
2018,14,W23,3818,3818,6931276.72,3612,0,Jalisco
2018,14,W24,3680,3680,6969200.270000004,3462,0,Jalisco
2018,16,W3,75332,75332,14946260.020000067,57672,0,Michoacán de Ocampo
2018,16,W15,1847,1847,2159318.5700000003,1604,0,Michoacán de Ocampo
2018,16,W1,625,625,55220.30000000012,418,0,Michoacán de Ocampo
2018,16,W24,983,983,1860547.6899999995,883,0,Michoacán de Ocampo
2018,16,W18,1366,1366,1924928.38,1279,0,Michoacán de Ocampo
2018,17,W4,21395,21395,6007087.609999986,18000,0,Morelos
2018,17,W6,11786,11786,5219053.819999993,10109,0,Morelos
2018,17,W24,286,286,539934.28,279,0,Morelos
2018,19,W22,4100,4100,7104464.610000001,3882,0,Nuevo León
2018,19,W1,328,328,28925.030000000006,264,0,Nuevo León
2018,20,W3,41700,41700,8388889.73000006,36679,0,Oaxaca
2018,20,,4263,0,0.0,4263,154079,Oaxaca
2018,20,W9,4483,4483,3067612.2000000016,4061,0,Oaxaca
2018,21,W23,857,857,1555356.0499999993,759,0,Puebla
2018,21,W16,3052,3052,3809561.429999998,2784,0,Puebla
2018,21,W22,894,894,1549880.0199999996,801,0,Puebla
2018,24,W20,1149,1149,1804983.7199999995,1011,0,San Luis Potosí
2018,24,W22,866,866,1499981.8800000006,765,0,San Luis Potosí
2018,24,W24,895,895,1692669.3699999985,822,0,San Luis Potosí
2018,24,,7971,0,0.0,7971,137612,San Luis Potosí
2018,25,W11,3640,3640,3076064.8899999964,3211,0,Sinaloa
2018,25,W7,15405,15405,8032117.9099999815,13497,0,Sinaloa
2018,30,W2,273877,273877,30601030.719997246,229110,0,Veracruz de Ignacio de la Llave
2018,30,W23,1310,1310,2372214.8599999994,1227,0,Veracruz de Ignacio de la Llave
2018,30,W21,1878,1878,3099212.0700000003,1796,0,Veracruz de Ignacio de la Llave
2018,9,W8,111306,111306,67312479.2999998,96108,0,Ciudad de México
2018,9,W19,19420,19420,28921622.409999996,17986,0,Ciudad de México
2018,9,W21,15121,15121,24976373.64999999,14029,0,Ciudad de México
2018,26,W2,237015,237015,27745208.19999805,206537,0,Sonora
2018,26,W8,16291,16291,9812598.210000008,13665,0,Sonora
2018,26,W15,2870,2870,3356221.6999999993,2532,0,Sonora
2018,26,W9,10416,10416,7107392.449999984,9117,0,Sonora
2018,26,W20,1312,1312,2061646.2100000011,1233,0,Sonora
2018,15,W11,19638,19638,16622055.370000012,16967,0,Estado México
2018,15,W24,3012,3012,5695286.659999998,2755,0,Estado México
2018,5,W2,243106,243106,28198755.179998923,214667,0,Coahuila de Zaragoza
2018,3,W3,38321,38321,7491039.50000004,25014,0,Baja California Sur
2018,3,W23,252,252,456805.8599999999,228,0,Baja California Sur
2018,3,W13,1197,1197,1204891.6100000003,972,0,Baja California Sur
2018,13,W14,1245,1245,1351439.4,989,0,Hidalgo
2018,13,W3,41593,41593,8312327.580000009,30945,0,Hidalgo
2018,13,W1,583,583,51509.18000000003,556,0,Hidalgo
2018,4,W19,472,472,703239.9100000003,407,0,Campeche
2018,4,W15,1062,1062,1239145.4400000004,773,0,Campeche
2018,4,W24,348,348,658202.5799999998,302,0,Campeche
2018,5,W18,2991,2991,4216065.98,2794,0,Coahuila de Zaragoza
2018,5,W23,1337,1337,2424396.71,1246,0,Coahuila de Zaragoza
2018,22,W4,73633,73633,20556739.710000187,57727,0,Querétaro
2018,22,W5,47802,47802,17197659.950000018,37930,0,Querétaro
2018,22,W23,1437,1437,2606273.859999998,1297,0,Querétaro
2018,22,W18,2873,2873,4047784.2999999993,2560,0,Querétaro
2018,23,W12,2611,2611,2414940.3600000027,1866,0,Quintana Roo
2018,23,W19,808,808,1201025.15,678,0,Quintana Roo
2018,32,W8,6153,6153,3712369.9400000013,4817,0,Zacatecas
2018,32,W13,1214,1214,1221760.5600000008,1019,0,Zacatecas
2018,32,W11,2364,2364,2000778.7899999977,1966,0,Zacatecas
2018,6,,1868,0,0.0,1868,50171,Colima
2018,6,W2,54773,54773,6293937.290000184,46628,0,Colima
2018,6,W5,17235,17235,6241808.350000001,14486,0,Colima
2018,27,W10,2396,2396,1826876.1600000025,2074,0,Tabasco
2018,27,W24,258,258,487198.31,239,0,Tabasco
2018,27,W20,415,415,652641.9299999994,384,0,Tabasco
2018,7,W11,2684,2684,2268954.0199999986,2442,0,Chiapas
2018,7,W19,587,587,875014.9499999993,564,0,Chiapas
2018,7,W5,13104,13104,4701392.390000003,11731,0,Chiapas
2018,8,W8,22170,22170,13366059.290000005,19755,0,Chihuahua
2018,8,W9,17410,17410,11893912.139999995,15896,0,Chihuahua
2018,18,W25,649,649,1305378.99,531,0,Nayarit
2018,10,W3,48198,48198,9491542.760000024,41992,0,Durango
2018,10,W13,1609,1609,1621076.7899999998,1465,0,Durango
2018,10,W17,786,786,1043838.3599999999,711,0,Durango
2018,29,,155,0,0.0,155,77439,Tlaxcala
2018,29,W9,1798,1798,1222929.829999999,1621,0,Tlaxcala
2018,29,W22,117,117,202354.7599999999,105,0,Tlaxcala
2018,1,W10,7481,7481,5662963.509999998,7186,0,Aguascalientes
2018,1,W12,3355,3355,3097601.2700000005,3172,0,Aguascalientes
2018,2,W25,14617,14617,29402057.80000002,14247,0,Baja California
2018,2,W20,3033,3033,4762375.090000002,2875,0,Baja California
2018,11,W15,4450,4450,5205112.959999995,3931,0,Guanajuato
2018,11,W6,45822,45822,20233817.98000002,38675,0,Guanajuato
2018,11,W22,1325,1325,2295796.6599999997,1196,0,Guanajuato
2018,11,W25,10119,10119,20356216.080000002,9282,0,Guanajuato
2018,14,W8,53012,53012,32001335.510000005,46690,0,Jalisco
2018,14,W12,17860,17860,16524769.90999999,16093,0,Jalisco
2018,16,W16,1887,1887,2350719.5000000014,1670,0,Michoacán de Ocampo
2018,16,W22,763,763,1322794.6600000001,629,0,Michoacán de Ocampo
2018,16,W19,693,693,1031976.8599999999,639,0,Michoacán de Ocampo
2018,17,W2,74626,74626,8504560.610000202,65574,0,Morelos
2018,17,W3,37174,37174,7360760.57000003,30036,0,Morelos
2018,17,W15,1208,1208,1414817.1300000004,1091,0,Morelos
2018,17,W22,355,355,615220.03,338,0,Morelos
2018,19,W2,460873,460873,55742471.4199975,425004,0,Nuevo León
2018,19,W9,38069,38069,26014206.569999974,34492,0,Nuevo León
2018,20,W17,633,633,839797.32,599,0,Oaxaca
2018,21,W2,264835,264835,29756451.88999749,230198,0,Puebla
2018,21,W11,7846,7846,6646618.76,6830,0,Puebla
2018,21,W8,14359,14359,8674628.770000005,11712,0,Puebla
2018,21,W17,2702,2702,3590144.319999999,2475,0,Puebla
2018,21,W24,947,947,1791241.98,847,0,Puebla
2018,24,W2,133434,133434,15212577.909999013,106438,0,San Luis Potosí
2018,24,W8,11599,11599,7005179.530000013,9767,0,San Luis Potosí
2018,24,W10,6305,6305,4813798.559999997,5422,0,San Luis Potosí
2018,24,W17,1993,1993,2646351.7099999995,1762,0,San Luis Potosí
2018,25,W18,1031,1031,1453107.6799999997,971,0,Sinaloa
2018,25,W14,1886,1886,2047143.81,1651,0,Sinaloa
2018,25,W20,760,760,1195326.9699999995,728,0,Sinaloa
