anio,cve_entidad,rango_salarial,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2022,17,W14,2334,2334,5584148.139999999,2170,0,Morelos
2022,3,W8,3261,3261,4216368.0200000005,2375,0,Baja California Sur
2022,3,W9,2268,2268,3323159.720000001,1746,0,Baja California Sur
2022,4,W10,1705,1705,2788058.089999999,1317,0,Campeche
2022,4,W6,5507,5507,5232981.81,3797,0,Campeche
2022,15,W3,275832,275832,115457104.99999931,232699,0,Estado México
2022,15,W4,146986,146986,87843039.19000004,127127,0,Estado México
2022,24,W3,82248,82248,34683834.59999999,67932,0,San Luis Potosí
2022,24,W4,42190,42190,25056832.339999914,36721,0,San Luis Potosí
2022,24,W10,3770,3770,6159483.810000002,3446,0,San Luis Potosí
2022,24,W6,14608,14608,13756336.879999999,12926,0,San Luis Potosí
2022,24,W13,1790,1790,3876209.500000003,1641,0,San Luis Potosí
2022,20,W2,151058,151058,32804948.139997657,131268,0,Oaxaca
2022,20,W9,1563,1563,2298023.2299999995,1458,0,Oaxaca
2022,25,W10,2489,2489,4075348.3099999996,2308,0,Sinaloa
2022,30,W5,46525,46525,35828153.0400001,39544,0,Veracruz de Ignacio de la Llave
2022,6,W5,8136,8136,6247697.22,6526,0,Colima
2022,29,W4,7449,7449,4426539.709999998,6267,0,Tlaxcala
2022,7,W6,6324,6324,5947773.559999987,5773,0,Chiapas
2022,7,W8,2739,2739,3550771.440000008,2485,0,Chiapas
2022,7,W11,993,993,1792814.530000001,951,0,Chiapas
2022,8,W11,5722,5722,10381209.350000009,5474,0,Chihuahua
2022,8,W14,14040,14040,33595110.30999999,13561,0,Chihuahua
2022,21,W8,6845,6845,8826738.929999994,6019,0,Puebla
2022,27,W4,18989,18989,11460627.049999967,11636,0,Tabasco
2022,27,W11,1329,1329,2403981.6600000006,1231,0,Tabasco
2022,27,W14,3756,3756,8993920.959999995,3479,0,Tabasco
2022,28,W2,320350,320350,83732100.9499919,283212,0,Tamaulipas
2022,28,W10,4920,4920,8050289.149999993,4692,0,Tamaulipas
2022,28,W7,12436,12436,13901464.06000003,11393,0,Tamaulipas
2022,28,W13,2096,2096,4543133.16,1962,0,Tamaulipas
2022,10,W1,475,475,82113.25000000023,456,0,Durango
2022,10,W12,688,688,1362457.2700000007,652,0,Durango
2022,31,W14,3336,3336,7984647.550000001,3169,0,Yucatán
2022,31,W8,3314,3314,4271929.27,2777,0,Yucatán
2022,31,W12,835,835,1656904.8599999999,787,0,Yucatán
2022,9,W12,30138,30138,59857419.389999986,28318,0,Ciudad de México
2022,1,,771,0,0.0,771,107741,Aguascalientes
2022,1,W4,32795,32795,19638392.780000016,31212,0,Aguascalientes
2022,1,W7,8362,8362,9327533.299999991,8091,0,Aguascalientes
2022,2,W4,106183,106183,62870565.06999999,96992,0,Baja California
2022,13,W9,2189,2189,3218507.1200000043,1923,0,Hidalgo
2022,13,W8,2704,2704,3492111.799999999,2248,0,Hidalgo
2022,14,W3,308530,308530,129899022.02999967,266930,0,Jalisco
2022,14,W10,15348,15348,25114927.149999984,14343,0,Jalisco
2022,22,W7,16500,16500,18427794.60999995,14396,0,Querétaro
2022,22,W10,6898,6898,11297175.770000003,6219,0,Querétaro
2022,22,W12,4563,4563,9068975.829999989,4179,0,Querétaro
2022,23,,1557,0,0.0,1557,86845,Quintana Roo
2022,23,W3,73136,73136,30762855.239999995,47431,0,Quintana Roo
2022,23,W10,2508,2508,4105234.860000003,1960,0,Quintana Roo
2022,23,W13,1252,1252,2720033.7799999993,1031,0,Quintana Roo
2022,9,W11,37441,37441,67803956.41,34949,0,Ciudad de México
2022,9,W10,48985,48985,80158568.34000006,45623,0,Ciudad de México
2022,9,W7,99680,99680,111364285.85999982,90564,0,Ciudad de México
2022,11,W7,16391,16391,18322558.41,14937,0,Guanajuato
2022,12,W12,399,399,790894.1300000001,344,0,Guerrero
2022,3,W4,16496,16496,9829691.509999989,11568,0,Baja California Sur
2022,3,W10,1683,1683,2754892.109999998,1272,0,Baja California Sur
2022,3,W13,878,878,1896206.8199999991,755,0,Baja California Sur
2022,16,W5,18691,18691,14360796.46000002,16832,0,Michoacán de Ocampo
2022,16,W7,7119,7119,7959488.849999996,6371,0,Michoacán de Ocampo
2022,16,,6322,0,0.0,6322,229943,Michoacán de Ocampo
2022,4,W7,3856,3856,4318128.510000002,2792,0,Campeche
2022,5,W5,45266,45266,34837085.999999985,40387,0,Coahuila de Zaragoza
2022,5,W14,12580,12580,30119622.979999993,11909,0,Coahuila de Zaragoza
2022,15,,896,0,0.0,896,837479,Estado México
2022,15,W9,17451,17451,25638066.890000008,15910,0,Estado México
2022,15,W1,2909,2909,502878.8299999988,2042,0,Estado México
2022,20,W5,8848,8848,6855332.639999992,7601,0,Oaxaca
2022,20,W6,6653,6653,6279241.209999999,5922,0,Oaxaca
2022,20,W14,1368,1368,3275518.0799999996,1338,0,Oaxaca
2022,25,W3,71502,71502,30048432.310000077,61706,0,Sinaloa
2022,30,W11,3978,3978,7191788.760000002,3614,0,Veracruz de Ignacio de la Llave
2022,6,W14,1403,1403,3352022.170000001,1319,0,Colima
2022,6,W9,1382,1382,2027989.5299999993,1201,0,Colima
2022,29,W5,3797,3797,2927659.5799999936,3315,0,Tlaxcala
2022,7,W7,4115,4115,4586953.849999997,3687,0,Chiapas
2022,8,,4940,0,0.0,4940,180614,Chihuahua
2022,21,W12,1893,1893,3758779.600000001,1706,0,Puebla
2022,27,W5,12963,12963,10018645.009999996,7843,0,Tabasco
2022,27,W9,2317,2317,3395284.080000005,2007,0,Tabasco
2022,28,W1,479,479,82742.39000000006,463,0,Tamaulipas
2022,32,W6,6562,6562,6164290.240000007,5207,0,Zacatecas
2022,32,W1,372,372,64307.64000000021,292,0,Zacatecas
2022,29,W11,376,376,679259.3999999998,347,0,Tlaxcala
2022,1,W12,1603,1603,3183635.5000000005,1554,0,Aguascalientes
2022,2,W9,9876,9876,14479270.020000003,9145,0,Baja California
2022,13,W6,6539,6539,6160686.979999996,5422,0,Hidalgo
2022,13,W11,943,943,1705743.7999999989,825,0,Hidalgo
2022,13,W1,1591,1591,275036.169999999,1499,0,Hidalgo
2022,14,W13,8265,8265,17925685.920000006,7793,0,Jalisco
2022,14,W9,20343,20343,29857447.63999999,18834,0,Jalisco
2022,5,W4,83523,83523,49863751.42000016,75124,0,Coahuila de Zaragoza
2022,19,W10,17913,17913,29305629.92999999,16958,0,Nuevo León
2022,23,W2,298882,298882,66648201.94999805,205847,0,Quintana Roo
2022,23,W1,366,366,63270.419999999925,347,0,Quintana Roo
2022,17,W3,32561,32561,13697383.900000019,28380,0,Morelos
2022,18,,4571,0,0.0,4571,57664,Nayarit
2022,16,W3,66791,66791,28619887.240000065,57005,0,Michoacán de Ocampo
2022,4,W2,72074,72074,15963182.939999271,59982,0,Campeche
2022,4,W1,68,68,11755.160000000013,46,0,Campeche
2022,4,W5,7143,7143,5527145.029999998,5084,0,Campeche
2022,5,,636,0,0.0,636,131037,Coahuila de Zaragoza
2022,5,W10,6878,6878,11250517.58,6411,0,Coahuila de Zaragoza
2022,15,W2,1022000,1022000,231704575.52998382,853298,0,Estado México
2022,15,W11,9165,9165,16578786.779999997,8483,0,Estado México
2022,15,W5,79553,79553,61249651.95000002,69886,0,Estado México
2022,15,W10,12714,12714,20806640.870000005,11694,0,Estado México
2022,24,W1,489,489,84533.43000000011,429,0,San Luis Potosí
2022,20,W4,12967,12967,7777718.609999983,10780,0,Oaxaca
2022,20,W13,312,312,677544.1100000003,299,0,Oaxaca
2022,25,W2,392998,392998,85426754.47999364,338179,0,Sinaloa
2022,25,W14,4289,4289,10267397.670000006,3928,0,Sinaloa
2022,26,W1,1175,1175,203122.24999999985,1101,0,Sonora
2022,30,W2,406583,406583,89111928.43998916,339550,0,Veracruz de Ignacio de la Llave
2022,6,,1689,0,0.0,1689,46833,Colima
2022,6,W11,607,607,1100532.94,553,0,Colima
2022,29,W2,72464,72464,16477323.089999337,55519,0,Tlaxcala
2022,7,W1,4822,4822,715043.3199999994,4787,0,Chiapas
2022,7,W13,633,633,1365882.7699999996,612,0,Chiapas
2022,8,W5,45994,45994,35459063.46000004,41604,0,Chihuahua
2022,21,W5,25700,25700,19943781.449999973,21846,0,Puebla
2022,27,W13,896,896,1950651.2300000007,747,0,Tabasco
2022,32,W13,534,534,1156706.6099999999,500,0,Zacatecas
2022,32,W8,3162,3162,4084323.8300000005,2879,0,Zacatecas
2022,29,W7,1325,1325,1481786.9300000013,1174,0,Tlaxcala
2022,31,W1,630,630,108908.09999999993,592,0,Yucatán
2022,2,W8,13392,13392,17311493.259999983,12401,0,Baja California
2022,2,W13,4753,4753,10289557.36000001,4503,0,Baja California
2022,2,W11,6433,6433,11673377.339999996,6096,0,Baja California
2022,13,W3,38885,38885,16226034.440000042,29352,0,Hidalgo
2022,19,W2,889426,889426,206421750.78998715,797785,0,Nuevo León
2022,19,W11,13022,13022,23578445.62,12358,0,Nuevo León
2022,22,W5,40564,40564,31294883.23999998,34067,0,Querétaro
2022,22,,1007,0,0.0,1007,135864,Querétaro
2022,9,W4,303012,303012,181101744.83000022,264096,0,Ciudad de México
2022,9,W9,63409,63409,92997583.95999992,58657,0,Ciudad de México
2022,26,W5,29229,29229,22552313.109999973,24804,0,Sonora
2022,26,W11,2894,2894,5240357.130000004,2728,0,Sonora
2022,11,W2,653369,653369,147309306.4099903,563778,0,Guanajuato
2022,11,W6,26610,26610,25075676.470000047,24134,0,Guanajuato
2022,12,W2,101104,101104,21929378.33999965,81498,0,Guerrero
2022,17,W7,4217,4217,4722398.9300000025,3776,0,Morelos
2022,17,W2,126417,126417,28017952.149998337,108493,0,Morelos
2022,18,W7,2258,2258,2520620.0100000007,1857,0,Nayarit
2022,18,W10,822,822,1343972.1799999988,695,0,Nayarit
2022,18,W1,1133,1133,195815.59999999948,903,0,Nayarit
2022,18,W14,1077,1077,2577412.9600000014,864,0,Nayarit
2022,16,W12,1043,1043,2073427.99,950,0,Michoacán de Ocampo
2022,5,W9,9465,9465,13893898.339999985,8748,0,Coahuila de Zaragoza
2022,5,W8,12825,12825,16559367.47999999,11547,0,Coahuila de Zaragoza
2022,5,W13,3229,3229,7001016.7599999895,3076,0,Coahuila de Zaragoza
2022,24,W5,41713,41713,32792535.830000017,39114,0,San Luis Potosí
2022,24,W8,7314,7314,9439055.959999999,6429,0,San Luis Potosí
2022,20,W7,3763,3763,4179346.4200000037,3265,0,Oaxaca
2022,20,W11,739,739,1332828.289999999,693,0,Oaxaca
2022,20,W12,416,416,826039.3199999996,385,0,Oaxaca
2022,25,W1,1847,1847,319290.8899999982,1798,0,Sinaloa
2022,25,W11,1579,1579,2855412.499999998,1440,0,Sinaloa
2022,30,W7,16738,16738,18708052.46000002,14653,0,Veracruz de Ignacio de la Llave
2022,30,W8,11503,11503,14835519.149999997,10097,0,Veracruz de Ignacio de la Llave
2022,30,W13,2459,2459,5324411.749999999,2249,0,Veracruz de Ignacio de la Llave
2022,30,W3,94598,94598,39767655.09999975,79258,0,Veracruz de Ignacio de la Llave
2022,6,W2,86028,86028,18770518.829999004,72027,0,Colima
2022,29,W3,18222,18222,7559913.30000001,14057,0,Tlaxcala
2022,29,W6,2452,2452,2321047.5999999964,2181,0,Tlaxcala
2022,7,W14,1735,1735,4147160.6600000006,1661,0,Chiapas
2022,8,W8,12623,12623,16291101.639999995,11714,0,Chihuahua
2022,21,W4,42674,42674,25526953.369999945,37216,0,Puebla
2022,21,W7,9933,9933,11096346.240000004,8811,0,Puebla
2022,21,W14,11349,11349,27219628.78,10431,0,Puebla
2022,21,W10,4034,4034,6603963.219999999,3712,0,Puebla
2022,10,W3,34657,34657,14480498.469999962,30379,0,Durango
2022,10,W14,2409,2409,5764748.07,2338,0,Durango
2022,10,W8,2253,2253,2907062.939999999,2004,0,Durango
2022,10,W9,2014,2014,2967227.2600000002,1819,0,Durango
2022,31,W3,52357,52357,22371464.11000004,45589,0,Yucatán
2024,1,W3,60561,60561,36870963.55999991,56376,0,Aguascalientes
2024,2,W10,6715,6715,15822516.410000004,6319,0,Baja California
2024,13,W9,1179,1179,2484099.240000001,1016,0,Hidalgo
2024,19,W2,1102232,1102232,362460958.34002364,995120,0,Nuevo León
2024,19,W5,88509,88509,97990769.81000014,81592,0,Nuevo León
2024,9,W3,504946,504946,307485323.20999885,423178,0,Ciudad de México
2024,9,,3472,0,0.0,3472,1475457,Ciudad de México
2024,15,W4,116357,116357,99631667.52000025,100643,0,Estado México
2024,15,W8,17187,17187,31887605.009999987,15715,0,Estado México
2024,20,W3,27472,27472,16871679.150000047,21687,0,Oaxaca
2024,20,W9,730,730,1539968.4199999988,646,0,Oaxaca
2024,20,,3473,0,0.0,3473,159712,Oaxaca
2024,11,W8,8566,8566,15889865.359999992,7979,0,Guanajuato
2024,29,W6,1763,1763,2409207.8699999987,1546,0,Tlaxcala
2024,29,W1,2143,2143,533456.9899999998,2135,0,Tlaxcala
2024,4,W3,19093,19093,11482317.650000012,15576,0,Campeche
2024,4,W8,2163,2163,4021327.8300000005,1657,0,Campeche
2024,4,W6,4740,4740,6466269.469999996,3513,0,Campeche
2024,17,W8,2070,2070,3843642.5399999972,1951,0,Morelos
2024,17,W5,7141,7141,7907611.460000006,6316,0,Morelos
2024,17,,4600,0,0.0,4600,108921,Morelos
2024,18,W10,385,385,908113.4199999998,307,0,Nayarit
2024,24,W2,285702,285702,93795333.42000219,228283,0,San Luis Potosí
2024,24,W3,80522,80522,48954178.579999655,67452,0,San Luis Potosí
2024,25,W9,2083,2083,4387038.28,1936,0,Sinaloa
2024,6,W2,101160,101160,31385457.55999825,85172,0,Colima
2024,6,W6,3473,3473,4724721.520000001,2845,0,Colima
2024,23,W4,35153,35153,30141582.74999991,22022,0,Quintana Roo
2024,23,W3,83678,83678,50280582.91999987,50260,0,Quintana Roo
2024,23,W10,1792,1792,4224523.109999998,1385,0,Quintana Roo
2024,31,W5,10443,10443,11525675.059999995,9056,0,Yucatán
2024,31,W1,3845,3845,957135.8499999965,3829,0,Yucatán
2024,31,W7,3640,3640,5854289.480000011,3230,0,Yucatán
2024,32,,301,0,0.0,301,93727,Zacatecas
2024,7,W3,32772,32772,19948129.279999945,28445,0,Chiapas
2024,8,W8,9839,9839,18300837.529999994,9311,0,Chihuahua
2024,27,W11,4614,4614,12435711.949999996,4271,0,Tabasco
2024,28,W10,2961,2961,6975663.920000001,2814,0,Tamaulipas
2024,10,W4,12318,12318,10511627.50999999,10867,0,Durango
2024,10,W1,2521,2521,627552.5299999974,2497,0,Durango
2024,10,W9,1030,1030,2169186.4400000004,965,0,Durango
2024,1,W5,13336,13336,14779513.380000005,12677,0,Aguascalientes
2024,1,W8,3523,3523,6553309.040000004,3332,0,Aguascalientes
2024,12,,553,0,0.0,553,164513,Guerrero
2024,14,W3,312663,312663,189815321.0099996,273717,0,Jalisco
2024,14,W9,13666,13666,28837981.049999982,12741,0,Jalisco
2024,14,W11,44955,44955,121015727.64999995,42710,0,Jalisco
2024,19,W9,17619,17619,37138840.00999995,16683,0,Nuevo León
2024,9,W9,46853,46853,98835712.2499998,43657,0,Ciudad de México
2024,9,W8,66522,66522,123634249.55000022,61425,0,Ciudad de México
2024,9,W11,204225,204225,550852746.8499998,194648,0,Ciudad de México
2024,26,W8,6350,6350,11858106.02000001,5718,0,Sonora
2024,15,W3,272360,272360,164809066.67999995,233563,0,Estado México
2024,21,W8,5586,5586,10383391.79,5050,0,Puebla
2024,3,W2,146853,146853,46956885.22999934,103278,0,Baja California Sur
2024,3,W7,3688,3688,5924938.740000001,2533,0,Baja California Sur
2024,3,W8,2309,2309,4304318.8100000005,1737,0,Baja California Sur
2024,11,W10,3719,3719,8770913.220000004,3468,0,Guanajuato
2024,29,W8,869,869,1615527.1299999994,783,0,Tlaxcala
2024,29,W9,412,412,867659.8899999998,359,0,Tlaxcala
2024,5,W6,22348,22348,30406345.470000036,19524,0,Coahuila de Zaragoza
2024,18,W7,1978,1978,3213842.2900000014,1689,0,Nayarit
2024,31,W9,1538,1538,3226783.8999999966,1463,0,Yucatán
2024,32,W5,8283,8283,9090699.049999995,6938,0,Zacatecas
2024,32,W1,1796,1796,447078.27999999723,1714,0,Zacatecas
2024,7,W9,1393,1393,2945919.6599999997,1315,0,Chiapas
2024,7,W5,8729,8729,9627707.060000002,7684,0,Chiapas
2024,8,W3,238750,238750,142091013.38999987,219740,0,Chihuahua
2024,8,W9,6979,6979,14714634.040000014,6686,0,Chihuahua
2024,27,W1,1050,1050,261376.49999999907,1019,0,Tabasco
2024,27,W4,12566,12566,10763805.400000013,9743,0,Tabasco
2024,27,W5,6782,6782,7486711.149999997,5543,0,Tabasco
2024,22,W6,20320,20320,27691544.629999995,17513,0,Querétaro
2024,10,W11,2393,2393,6434137.140000002,2308,0,Durango
2024,10,W8,1924,1924,3579067.409999998,1760,0,Durango
2024,2,W6,23806,23806,32335369.61000003,21004,0,Baja California
2024,12,W2,115059,115059,35509034.30999943,91427,0,Guerrero
2024,13,,141,0,0.0,141,220212,Hidalgo
2024,13,W3,36040,36040,22110314.97000005,25775,0,Hidalgo
2024,13,W6,5345,5345,7277187.1399999885,4025,0,Hidalgo
2024,26,W3,107460,107460,64119754.66999996,94345,0,Sonora
2024,26,W5,22516,22516,24963640.990000065,19266,0,Sonora
2024,21,W4,35979,35979,31137464.889999904,30025,0,Puebla
2024,21,W11,12233,12233,32986046.54999999,11017,0,Puebla
2024,21,W1,5998,5998,1488990.140000001,5930,0,Puebla
2024,11,W2,770761,770761,246023871.0800155,669906,0,Guanajuato
2024,11,W9,5065,5065,10685181.870000003,4697,0,Guanajuato
2024,29,W4,6125,6125,5231674.839999996,5283,0,Tlaxcala
2024,29,W7,1282,1282,2075282.2999999986,1167,0,Tlaxcala
2024,30,,23629,0,0.0,23629,448897,Veracruz de Ignacio de la Llave
2024,30,W1,8883,8883,2164296.950000005,8750,0,Veracruz de Ignacio de la Llave
2024,4,W1,458,458,114009.93999999938,449,0,Campeche
2024,4,W4,9070,9070,7867537.200000006,6803,0,Campeche
2024,18,W4,9870,9870,8412615.409999995,7457,0,Nayarit
2024,24,,5552,0,0.0,5552,142092,San Luis Potosí
2024,24,W11,9267,9267,24937753.120000005,8512,0,San Luis Potosí
2024,25,,2146,0,0.0,2146,293834,Sinaloa
2024,23,W11,7342,7342,19783190.919999998,5768,0,Quintana Roo
2024,32,W8,2105,2105,3906782.46,1865,0,Zacatecas
2024,32,W10,1721,1721,4043366.370000002,1681,0,Zacatecas
2024,7,,5291,0,0.0,5291,250194,Chiapas
2024,7,W1,8260,8260,1832586.959999996,8222,0,Chiapas
2024,8,W11,15983,15983,42991405.31000001,15396,0,Chihuahua
2024,27,W8,2411,2411,4501084.239999998,2115,0,Tabasco
2024,22,W2,417946,417946,137221834.0600071,337337,0,Querétaro
2024,22,W5,32715,32715,36234614.470000036,27904,0,Querétaro
2024,28,W8,6773,6773,12593332.620000001,6337,0,Tamaulipas
2024,1,W10,1366,1366,3226100.8099999987,1313,0,Aguascalientes
2024,2,W7,15433,15433,24871524.13000006,13807,0,Baja California
2024,12,W6,3152,3152,4285243.100000004,2516,0,Guerrero
2024,12,W5,5292,5292,5854238.920000002,4335,0,Guerrero
2024,12,W10,478,478,1126296.4200000004,407,0,Guerrero
2024,13,W4,19656,19656,16838693.98000002,12915,0,Hidalgo
2024,13,W11,2283,2283,6137351.48,2013,0,Hidalgo
2024,14,W2,1286975,1286975,411442329.4500313,1101405,0,Jalisco
2024,14,W6,44503,44503,60500989.530000046,39765,0,Jalisco
2024,19,W11,62088,62088,167328519.87000003,59695,0,Nuevo León
2024,19,W1,13102,13102,3261480.8599999975,12996,0,Nuevo León
2024,19,W8,26058,26058,48394892.85999998,24666,0,Nuevo León
2024,26,W4,42745,42745,36582679.47000012,37018,0,Sonora
2024,26,W9,4537,4537,9547380.270000007,4178,0,Sonora
2024,5,W2,518479,518479,174713145.46001396,467012,0,Coahuila de Zaragoza
2024,20,W7,2410,2410,3892779.750000002,2005,0,Oaxaca
2024,20,W11,1372,1372,3686634.960000001,1272,0,Oaxaca
2024,21,W7,7948,7948,12828703.380000005,7057,0,Puebla
2024,3,,235,0,0.0,235,54761,Baja California Sur
2024,30,W2,473339,473339,148664049.5300225,396777,0,Veracruz de Ignacio de la Llave
2024,30,W5,32511,32511,36014331.01000004,27109,0,Veracruz de Ignacio de la Llave
2024,30,W4,72263,72263,61509734.48000009,61468,0,Veracruz de Ignacio de la Llave
2024,30,W3,106459,106459,65626262.99999966,89739,0,Veracruz de Ignacio de la Llave
2024,4,W9,1752,1752,3682293.3499999996,1445,0,Campeche
2024,4,W10,1159,1159,2732550.2599999993,939,0,Campeche
2024,5,W9,6287,6287,13244203.15,5904,0,Coahuila de Zaragoza
2024,17,W9,1202,1202,2532408.1999999993,1125,0,Morelos
2024,17,W3,29034,29034,17584155.26999999,25237,0,Morelos
2024,17,W7,2936,2936,4747959.710000006,2686,0,Morelos
2024,18,W6,2580,2580,3509579.650000004,2082,0,Nayarit
2024,18,W8,1180,1180,2182431.0699999984,975,0,Nayarit
2024,24,W4,48380,48380,40679992.11999993,44018,0,San Luis Potosí
2024,25,W11,5031,5031,13532336.910000004,4606,0,Sinaloa
2024,25,W6,7706,7706,10478525.15000001,6841,0,Sinaloa
2024,25,W7,5099,5099,8248965.559999987,4638,0,Sinaloa
2024,25,W1,10708,10708,2665542.440000001,10609,0,Sinaloa
2024,6,,1342,0,0.0,1342,58627,Colima
2024,6,W5,7073,7073,7765663.790000006,5922,0,Colima
2024,16,,5348,0,0.0,5348,249034,Michoacán de Ocampo
2024,31,W4,20780,20780,17818939.170000017,18059,0,Yucatán
2024,7,W4,15897,15897,13617192.570000008,13823,0,Chiapas
2024,7,W7,3035,3035,4889032.339999994,2770,0,Chiapas
2024,8,W4,74315,74315,63581335.58000007,67880,0,Chihuahua
2024,27,W2,151685,151685,46797047.09999892,126257,0,Tabasco
2024,28,W9,4227,4227,8889675.450000003,3977,0,Tamaulipas
2024,10,W2,193367,193367,60973598.64999738,177640,0,Durango
2024,10,W7,2662,2662,4313339.530000003,2421,0,Durango
2024,2,W5,41874,41874,46367525.24000004,37180,0,Baja California
2024,12,W7,1726,1726,2781730.390000002,1392,0,Guerrero
2024,14,W1,18759,18759,4507227.430000007,18574,0,Jalisco
2024,19,W10,13613,13613,32107376.830000006,12908,0,Nuevo León
2024,9,W1,19482,19482,4849553.430000013,19092,0,Ciudad de México
2024,9,W4,297097,297097,255856832.46999952,237213,0,Ciudad de México
2024,26,W2,432342,432342,147211151.9900168,371937,0,Sonora
2024,26,W10,2883,2883,6798048.7699999865,2660,0,Sonora
2024,15,,366,0,0.0,366,906017,Estado México
2024,20,W4,13689,13689,11847123.249999985,10808,0,Oaxaca
2024,21,W2,475280,475280,148811193.49001262,409381,0,Puebla
2024,21,W9,3334,3334,7031690.809999998,2970,0,Puebla
2024,21,W3,77649,77649,47045928.11999996,66133,0,Puebla
2024,3,W6,5135,5135,6972825.650000005,3698,0,Baja California Sur
2024,11,W5,37635,37635,41522260.04000001,33967,0,Guanajuato
2024,29,W5,3141,3141,3487973.6400000006,2756,0,Tlaxcala
2024,30,W6,18961,18961,25810441.27,16170,0,Veracruz de Ignacio de la Llave
2024,30,W11,9697,9697,25978441.12999998,9079,0,Veracruz de Ignacio de la Llave
2024,4,W2,87870,87870,27590091.809998985,71259,0,Campeche
2024,5,W5,36555,36555,40501900.65000006,32232,0,Coahuila de Zaragoza
2024,5,W1,4384,4384,1091309.120000005,4348,0,Coahuila de Zaragoza
2024,17,W10,854,854,2011629.4300000006,824,0,Morelos
2024,17,W4,15081,15081,12967209.750000002,12853,0,Morelos
2024,17,W6,4519,4519,6145768.769999998,3809,0,Morelos
2024,18,W11,1217,1217,3271129.8199999994,962,0,Nayarit
2024,6,W1,1779,1779,442815.2099999976,1763,0,Colima
2024,6,W8,1407,1407,2619342.0100000002,1190,0,Colima
2024,6,W9,788,788,1667892.070000001,662,0,Colima
2024,16,W4,26705,26705,22925866.820000008,23628,0,Michoacán de Ocampo
2024,16,W5,13768,13768,15212098.650000036,12234,0,Michoacán de Ocampo
2024,32,W9,1457,1457,3099804.209999999,1347,0,Zacatecas
2024,22,W10,5152,5152,12154751.340000015,4676,0,Querétaro
2024,22,W3,118613,118613,72264115.54999962,98574,0,Querétaro
2024,22,W4,61637,61637,52894840.110000044,51998,0,Querétaro
2024,28,W4,62052,62052,53097574.569999985,56449,0,Tamaulipas
2024,28,W6,14945,14945,20319804.57000001,13419,0,Tamaulipas
2024,1,W4,29551,29551,25611068.690000042,27827,0,Aguascalientes
2024,1,W9,1782,1782,3754315.210000003,1707,0,Aguascalientes
2024,2,W3,277758,277758,165214193.4499993,258074,0,Baja California
2024,12,W4,8314,8314,7157357.840000004,7234,0,Guerrero
2024,12,W11,1090,1090,2929529.4000000004,978,0,Guerrero
2024,19,W3,352212,352212,215222209.59999922,315622,0,Nuevo León
2024,19,W7,34431,34431,55479798.159999944,31958,0,Nuevo León
2024,9,W10,37728,37728,89037768.05999997,35170,0,Ciudad de México
2024,26,W7,7454,7454,12001542.849999998,6537,0,Sonora
2024,15,W6,35467,35467,48251763.50999999,31289,0,Estado México
2024,20,W6,4047,4047,5507675.779999998,3208,0,Oaxaca
2024,20,W2,170254,170254,52353970.81999998,145303,0,Oaxaca
2024,3,W1,778,778,193573.75999999943,741,0,Baja California Sur
2024,11,W3,166438,166438,101082564.47999984,145102,0,Guanajuato
2024,30,W10,3285,3285,7750345.100000002,3019,0,Veracruz de Ignacio de la Llave
2024,4,W11,5480,5480,14759640.910000002,4607,0,Campeche
2024,5,W7,14490,14490,23348177.730000004,13139,0,Coahuila de Zaragoza
2024,17,W11,2697,2697,7248482.150000002,2555,0,Morelos
2024,17,W2,145201,145201,45997039.38999775,125090,0,Morelos
2024,24,W8,5192,5192,9643142.040000018,4614,0,San Luis Potosí
2024,25,W5,13208,13208,14603438.610000033,11641,0,Sinaloa
2024,6,W3,21178,21178,12897643.600000028,16804,0,Colima
2024,6,W11,1399,1399,3755928.340000001,1078,0,Colima
2024,16,W10,1222,1222,2880702.780000001,1111,0,Michoacán de Ocampo
2024,23,W1,2047,2047,509559.7099999982,2014,0,Quintana Roo
2024,31,W11,4253,4253,11442767.180000018,4029,0,Yucatán
2024,31,W6,5859,5859,7974235.570000006,5248,0,Yucatán
2024,31,,458,0,0.0,458,128759,Yucatán
2024,7,W2,177453,177453,55659762.640007205,150982,0,Chiapas
2024,7,W11,2186,2186,5845720.83,2083,0,Chiapas
2024,7,W10,787,787,1848894.6400000018,736,0,Chiapas
2024,8,W6,21867,21867,29713511.049999986,20336,0,Chihuahua
2024,27,W10,1149,1149,2708244.16,1060,0,Tabasco
2024,27,W7,2812,2812,4523692.070000001,2284,0,Tabasco
2024,22,W7,13596,13596,21934301.320000045,11940,0,Querétaro
2024,1,W2,224775,224775,72087626.97000536,203944,0,Aguascalientes
2024,1,W6,7266,7266,9857848.779999968,6816,0,Aguascalientes
2024,2,W9,9156,9156,19341718.499999985,8559,0,Baja California
2024,2,W8,12116,12116,22549118.569999985,11179,0,Baja California
2024,12,W3,16838,16838,10251494.870000027,13700,0,Guerrero
2024,14,W4,146571,146571,125557988.23999962,130507,0,Jalisco
2024,14,W5,78785,78785,86873871.05000007,71929,0,Jalisco
2024,19,W4,162417,162417,139221185.87999997,146271,0,Nuevo León
2024,19,,497,0,0.0,497,263125,Nuevo León
2024,9,W7,88742,88742,143200747.06000006,81700,0,Ciudad de México
2024,26,W6,12962,12962,17624736.67999999,11050,0,Sonora
2024,15,W5,60057,60057,66472760.0,52953,0,Estado México
2024,15,W10,9146,9146,21561529.11,8535,0,Estado México
