entidad_federativa,tipo_inversion,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Yucatán,Reinversión de utilidades,2020,1,False,84.54020794,84.54020794
Yucatán,Reinversión de utilidades,2020,2,False,83.61928121,-0.920926730000005
Yucatán,Reinversión de utilidades,2020,3,False,82.92588081,-0.6934004000000016
Yucatán,Reinversión de utilidades,2020,4,False,80.05777157,-2.8681092399999955
Yucatán,Reinversión de utilidades,2021,1,False,66.74878516,66.74878516
Yucatán,Reinversión de utilidades,2021,2,False,66.72805588,-0.02072927999999763
Yucatán,Reinversión de utilidades,2021,3,False,61.12859836,-5.599457520000001
Yucatán,Reinversión de utilidades,2021,4,False,57.67276902,-3.455829340000001
Yucatán,Reinversión de utilidades,2022,1,False,52.01290125,52.01290125
Yucatán,Reinversión de utilidades,2022,2,False,53.1651374,1.1522361500000002
Yucatán,Reinversión de utilidades,2022,3,False,53.53943092,0.37429352000000193
Yucatán,Reinversión de utilidades,2022,4,False,50.38562443,-3.153806490000001
Yucatán,Reinversión de utilidades,2023,1,False,82.69925639,82.69925639
Yucatán,Reinversión de utilidades,2023,2,False,70.15640951,-12.542846879999999
Yucatán,Reinversión de utilidades,2023,3,False,73.76382135,3.6074118399999975
Yucatán,Reinversión de utilidades,2023,4,False,72.18678395,-1.5770373999999947
Yucatán,Reinversión de utilidades,2024,1,False,57.83039937,57.83039937
Yucatán,Reinversión de utilidades,2024,2,False,63.83044047,6.000041099999997
Yucatán,Reinversión de utilidades,2024,3,False,55.99860243,-7.831838040000001
Yucatán,Reinversión de utilidades,2024,4,False,54.70036839,-1.298234039999997
Yucatán,Reinversión de utilidades,2025,1,False,5.72708687,5.72708687
Yucatán,Reinversión de utilidades,2025,2,False,73.27374272,67.54665585000001
Yucatán,Reinversión de utilidades,2025,3,False,62.71739644,-10.55634628
Yucatán,Reinversión de utilidades,2025,4,False,50.49272741,-12.224669030000001
Zacatecas,Reinversión de utilidades,2006,1,False,6.032544,6.032544
Zacatecas,Reinversión de utilidades,2006,2,False,58.262016,52.229472
Zacatecas,Reinversión de utilidades,2006,3,False,58.746267,0.48425100000000043
Zacatecas,Reinversión de utilidades,2006,4,False,58.636025,-0.11024200000000661
Zacatecas,Reinversión de utilidades,2007,1,False,31.834225,31.834225
Zacatecas,Reinversión de utilidades,2007,2,False,93.334047,61.499821999999995
Zacatecas,Reinversión de utilidades,2007,3,False,93.324293,-0.009754000000000929
Zacatecas,Reinversión de utilidades,2007,4,False,93.097139,-0.22715399999999875
Zacatecas,Reinversión de utilidades,2008,1,False,118.878084,118.878084
Zacatecas,Reinversión de utilidades,2008,2,False,194.0071,75.12901600000001
Zacatecas,Reinversión de utilidades,2008,3,False,193.937748,-0.06935200000000918
Zacatecas,Reinversión de utilidades,2008,4,False,189.134584,-4.8031640000000095
Zacatecas,Reinversión de utilidades,2009,1,False,-10.166283,-10.166283
Zacatecas,Reinversión de utilidades,2009,2,False,45.750657,55.91694
Zacatecas,Reinversión de utilidades,2009,3,False,49.048218,3.2975610000000017
Zacatecas,Reinversión de utilidades,2009,4,False,49.035724,-0.012493999999996674
Zacatecas,Reinversión de utilidades,2010,1,False,50.33872,50.33872
Zacatecas,Reinversión de utilidades,2010,2,False,77.365265,27.02654499999999
Zacatecas,Reinversión de utilidades,2010,3,False,77.272562,-0.0927030000000002
Zacatecas,Reinversión de utilidades,2010,4,False,73.473771,-3.7987909999999943
Zacatecas,Reinversión de utilidades,2011,1,False,50.11854694,50.11854694
Zacatecas,Reinversión de utilidades,2011,2,False,78.54732994,28.428782999999996
Zacatecas,Reinversión de utilidades,2011,3,False,81.08859994,2.5412699999999973
Zacatecas,Reinversión de utilidades,2011,4,False,77.80359794,-3.2850019999999915
Zacatecas,Reinversión de utilidades,2012,1,False,70.02399775,70.02399775
Zacatecas,Reinversión de utilidades,2012,2,False,71.09760684,1.0736090899999908
Zacatecas,Reinversión de utilidades,2012,3,False,368.59029284,297.49268600000005
Zacatecas,Reinversión de utilidades,2012,4,False,376.14472884,7.55443600000001
Zacatecas,Reinversión de utilidades,2013,1,False,77.89613004,77.89613004
Zacatecas,Reinversión de utilidades,2013,2,False,88.13206749,10.235937449999994
Zacatecas,Reinversión de utilidades,2013,3,False,633.44586349,545.3137959999999
Zacatecas,Reinversión de utilidades,2013,4,False,2422.65867349,1789.2128100000002
Zacatecas,Reinversión de utilidades,2014,1,False,113.34718984,113.34718984
Zacatecas,Reinversión de utilidades,2014,2,False,248.69987529,135.35268545
Zacatecas,Reinversión de utilidades,2014,3,False,720.07486929,471.374994
Zacatecas,Reinversión de utilidades,2014,4,False,719.25814529,-0.816724000000022
Zacatecas,Reinversión de utilidades,2015,1,False,14.83578727,14.83578727
Zacatecas,Reinversión de utilidades,2015,2,False,98.17452762,83.33874035000001
Zacatecas,Reinversión de utilidades,2015,3,False,100.83181362,2.657285999999999
Zacatecas,Reinversión de utilidades,2015,4,False,103.72716862,2.895354999999995
Zacatecas,Reinversión de utilidades,2016,1,False,93.42716974,93.42716974
Zacatecas,Reinversión de utilidades,2016,2,False,98.87106274,5.443893000000003
Zacatecas,Reinversión de utilidades,2016,3,False,98.89322974,0.02216699999999605
Zacatecas,Reinversión de utilidades,2016,4,False,108.38516748,9.491937740000012
Zacatecas,Reinversión de utilidades,2017,1,False,259.38440359,259.38440359
Zacatecas,Reinversión de utilidades,2017,2,False,328.07826788,68.69386429000002
Zacatecas,Reinversión de utilidades,2017,3,False,360.86848971,32.79022183000001
Zacatecas,Reinversión de utilidades,2017,4,False,439.16345435,78.29496463999999
Zacatecas,Reinversión de utilidades,2018,1,False,266.07697034,266.07697034
Zacatecas,Reinversión de utilidades,2018,2,False,311.72024177,45.64327142999997
Zacatecas,Reinversión de utilidades,2018,3,False,359.38355956,47.66331779000001
Zacatecas,Reinversión de utilidades,2018,4,False,416.41030022,57.02674066000003
Zacatecas,Reinversión de utilidades,2019,1,False,203.43282862,203.43282862
Zacatecas,Reinversión de utilidades,2019,2,False,222.99591801,19.563089389999988
Zacatecas,Reinversión de utilidades,2019,3,False,252.40734511,29.411427099999997
Zacatecas,Reinversión de utilidades,2019,4,False,307.5718428,55.16449769000002
Zacatecas,Reinversión de utilidades,2020,1,False,168.53353652,168.53353652
Zacatecas,Reinversión de utilidades,2020,2,False,173.05933708,4.525800559999993
Zacatecas,Reinversión de utilidades,2020,3,False,198.44644432,25.387107240000006
Zacatecas,Reinversión de utilidades,2020,4,False,175.50399564,-22.942448680000012
Zacatecas,Reinversión de utilidades,2021,1,False,300.45598238,300.45598238
Zacatecas,Reinversión de utilidades,2021,2,False,620.34447362,319.88849124
Zacatecas,Reinversión de utilidades,2021,3,False,673.47597132,53.131497699999954
Zacatecas,Reinversión de utilidades,2021,4,False,949.69494479,276.21897347000004
Zacatecas,Reinversión de utilidades,2022,1,False,112.69841958,112.69841958
Zacatecas,Reinversión de utilidades,2022,2,False,135.32114016,22.622720579999992
Zacatecas,Reinversión de utilidades,2022,3,False,149.53081284,14.209672680000011
Zacatecas,Reinversión de utilidades,2022,4,False,154.43243148,4.901618639999981
Zacatecas,Reinversión de utilidades,2023,1,False,92.89201795,92.89201795
Zacatecas,Reinversión de utilidades,2023,2,False,90.73378118,-2.158236770000002
Zacatecas,Reinversión de utilidades,2023,3,False,166.39864168,75.6648605
Zacatecas,Reinversión de utilidades,2023,4,False,151.26771555,-15.130926130000006
Zacatecas,Reinversión de utilidades,2024,1,False,-13.77435718,-13.77435718
Zacatecas,Reinversión de utilidades,2024,2,False,119.4731195,133.24747668
Zacatecas,Reinversión de utilidades,2024,3,False,116.90896894,-2.5641505600000016
Zacatecas,Reinversión de utilidades,2024,4,False,115.72819929,-1.1807696499999878
Zacatecas,Reinversión de utilidades,2025,1,False,81.44983911,81.44983911
Zacatecas,Reinversión de utilidades,2025,2,False,550.59880726,469.14896815
Zacatecas,Reinversión de utilidades,2025,3,False,523.51511161,-27.08369564999998
Zacatecas,Reinversión de utilidades,2025,4,False,521.77290637,-1.7422052399999757
Aguascalientes,Total general,2006,1,False,49.93765879,49.93765879
Aguascalientes,Total general,2006,2,False,90.21150579,40.273847
Aguascalientes,Total general,2006,3,False,114.05534079,23.843835
Aguascalientes,Total general,2006,4,False,140.59391379,26.538572999999985
Aguascalientes,Total general,2007,1,False,51.873918,51.873918
Aguascalientes,Total general,2007,2,False,142.457447,90.583529
Aguascalientes,Total general,2007,3,False,210.601066,68.143619
Aguascalientes,Total general,2007,4,False,410.573807,199.97274099999998
Aguascalientes,Total general,2008,1,False,312.55232058,312.55232058
Aguascalientes,Total general,2008,2,False,234.34600558,-78.20631500000002
Aguascalientes,Total general,2008,3,False,283.16575158,48.81974600000001
Aguascalientes,Total general,2008,4,False,337.48520458,54.31945300000001
Aguascalientes,Total general,2009,1,False,256.24969468,256.24969468
Aguascalientes,Total general,2009,2,False,397.8766046,141.62690992
Aguascalientes,Total general,2009,3,False,434.85574136,36.97913676000002
Aguascalientes,Total general,2009,4,False,342.20605736,-92.64968400000004
Aguascalientes,Total general,2010,1,False,276.59696066,276.59696066
Aguascalientes,Total general,2010,2,False,246.58461204,-30.012348619999983
Aguascalientes,Total general,2010,3,False,301.73820704,55.153595000000024
Aguascalientes,Total general,2010,4,False,333.1545323,31.416325260000008
Aguascalientes,Total general,2011,1,False,262.37066492,262.37066492
Aguascalientes,Total general,2011,2,False,259.48565434,-2.885010580000028
Aguascalientes,Total general,2011,3,False,259.44208534,-0.043568999999990865
Aguascalientes,Total general,2011,4,False,236.80517733,-22.636908010000013
Aguascalientes,Total general,2012,1,False,211.02718225,211.02718225
Aguascalientes,Total general,2012,2,False,180.32385059,-30.703331660000003
Aguascalientes,Total general,2012,3,False,283.70977659,103.38592599999998
Aguascalientes,Total general,2012,4,False,355.20950295,71.49972636000001
Aguascalientes,Total general,2013,1,False,84.47367336,84.47367336
Aguascalientes,Total general,2013,2,False,56.9578554,-27.515817960000007
Aguascalientes,Total general,2013,3,False,131.9513104,74.99345500000001
Aguascalientes,Total general,2013,4,False,69.13988341,-62.811426990000015
Aguascalientes,Total general,2014,1,False,501.74141679,501.74141679
Aguascalientes,Total general,2014,2,False,731.90154441,230.16012762000003
Aguascalientes,Total general,2014,3,False,886.55234315,154.6507987399999
Aguascalientes,Total general,2014,4,False,978.79884592,92.24650277
Aguascalientes,Total general,2015,1,False,480.76910045,480.76910045
Aguascalientes,Total general,2015,2,False,602.10523352,121.33613306999996
Aguascalientes,Total general,2015,3,False,661.63113151,59.52589799000009
Aguascalientes,Total general,2015,4,False,812.58414243,150.95301092
Aguascalientes,Total general,2016,1,False,202.04959741,202.04959741
Aguascalientes,Total general,2016,2,False,284.31590963,82.26631222000003
Aguascalientes,Total general,2016,3,False,416.91123401,132.59532437999997
Aguascalientes,Total general,2016,4,False,594.87973161,177.96849760000003
Aguascalientes,Total general,2017,1,False,636.25353322,636.25353322
Aguascalientes,Total general,2017,2,False,886.07148637,249.81795315
Aguascalientes,Total general,2017,3,False,995.42617003,109.35468365999998
Aguascalientes,Total general,2017,4,False,1576.33727363,580.9111036
Aguascalientes,Total general,2018,1,False,216.78055361,216.78055361
Aguascalientes,Total general,2018,2,False,858.1390785,641.35852489
Aguascalientes,Total general,2018,3,False,936.28032378,78.14124528000002
Aguascalientes,Total general,2018,4,False,1196.98019832,260.69987454
Aguascalientes,Total general,2019,1,False,167.88986855,167.88986855
Aguascalientes,Total general,2019,2,False,270.46687449,102.57700594000002
Aguascalientes,Total general,2019,3,False,365.76253556,95.29566107
Aguascalientes,Total general,2019,4,False,452.12337921,86.36084364999999
Aguascalientes,Total general,2020,1,False,245.89852928,245.89852928
Aguascalientes,Total general,2020,2,False,243.8947234,-2.0038058799999874
Aguascalientes,Total general,2020,3,False,363.51042848,119.61570507999997
Aguascalientes,Total general,2020,4,False,743.65967018,380.14924170000006
Aguascalientes,Total general,2021,1,False,141.41895966,141.41895966
Aguascalientes,Total general,2021,2,False,210.83448376,69.4155241
Aguascalientes,Total general,2021,3,False,159.63490185,-51.199581910000006
Aguascalientes,Total general,2021,4,False,67.18339343,-92.45150842000001
Aguascalientes,Total general,2022,1,False,309.1446209,309.1446209
Aguascalientes,Total general,2022,2,False,504.43746721,195.29284631000002
Aguascalientes,Total general,2022,3,False,566.63549848,62.19803127
Aguascalientes,Total general,2022,4,False,598.31792418,31.682425699999953
Aguascalientes,Total general,2023,1,False,170.67240294,170.67240294
Aguascalientes,Total general,2023,2,False,1199.71321065,1029.04080771
Aguascalientes,Total general,2023,3,False,1630.28095555,430.5677449
Aguascalientes,Total general,2023,4,False,1080.2566352,-550.0243203500002
Aguascalientes,Total general,2024,1,False,194.37284925,194.37284925
Aguascalientes,Total general,2024,2,False,564.28759632,369.91474707000003
Aguascalientes,Total general,2024,3,False,886.0617443,321.77414797999995
Aguascalientes,Total general,2024,4,False,1007.04572966,120.98398536000002
Aguascalientes,Total general,2025,1,False,155.62574294,155.62574294
Aguascalientes,Total general,2025,2,False,430.54682455,274.92108161
Aguascalientes,Total general,2025,3,False,210.46488581,-220.08193874
Aguascalientes,Total general,2025,4,False,-334.79748259,-545.2623684
Baja California,Total general,2006,1,False,305.07298174,305.07298174
Baja California,Total general,2006,2,False,619.49357457,314.42059283
Baja California,Total general,2006,3,False,947.56110331,328.06752874000006
Baja California,Total general,2006,4,False,1340.71793404,393.15683073
Baja California,Total general,2007,1,False,488.41970497,488.41970497
Baja California,Total general,2007,2,False,749.43916289,261.01945792000004
Baja California,Total general,2007,3,False,1616.75250403,867.3133411399999
Baja California,Total general,2007,4,False,1790.82922619,174.07672216000014
Baja California,Total general,2008,1,False,324.30172264,324.30172264
Baja California,Total general,2008,2,False,890.9337578,566.63203516
Baja California,Total general,2008,3,False,1206.96778812,316.03403032000006
Baja California,Total general,2008,4,False,1454.14067282,247.17288469999994
Baja California,Total general,2009,1,False,325.82534968,325.82534968
Baja California,Total general,2009,2,False,490.90946726,165.08411758
Baja California,Total general,2009,3,False,664.94383026,174.03436300000004
Baja California,Total general,2009,4,False,829.52318955,164.57935928999996
Baja California,Total general,2010,1,False,358.07662768,358.07662768
Baja California,Total general,2010,2,False,875.68905868,517.612431
Baja California,Total general,2010,3,False,1126.14498056,250.45592188
Baja California,Total general,2010,4,False,1414.8229497,288.67796913999996
Baja California,Total general,2011,1,False,60.90473403,60.90473403
Baja California,Total general,2011,2,False,292.57916438,231.67443035000002
Baja California,Total general,2011,3,False,587.66468167,295.08551729000004
Baja California,Total general,2011,4,False,766.32257547,178.6578937999999
Baja California,Total general,2012,1,False,327.04048134,327.04048134
Baja California,Total general,2012,2,False,403.65397329,76.61349195000003
Baja California,Total general,2012,3,False,690.07321338,286.41924008999996
Baja California,Total general,2012,4,False,1018.51895053,328.44573715
Baja California,Total general,2013,1,False,244.36099429,244.36099429
Baja California,Total general,2013,2,False,678.25379865,433.89280436
Baja California,Total general,2013,3,False,870.46538706,192.21158841
Baja California,Total general,2013,4,False,1290.83031849,420.36493143000007
Baja California,Total general,2014,1,False,357.12943674,357.12943674
Baja California,Total general,2014,2,False,652.21360652,295.08416977999997
Baja California,Total general,2014,3,False,832.81548171,180.60187519
Baja California,Total general,2014,4,False,1223.34512296,390.52964125000005
Baja California,Total general,2015,1,False,304.36989021,304.36989021
Baja California,Total general,2015,2,False,514.75934876,210.38945854999997
Baja California,Total general,2015,3,False,811.69020743,296.93085867
Baja California,Total general,2015,4,False,1167.28454234,355.59433490999993
Baja California,Total general,2016,1,False,614.74943125,614.74943125
Baja California,Total general,2016,2,False,924.46920802,309.71977676999995
Baja California,Total general,2016,3,False,1143.21988368,218.75067566000007
Baja California,Total general,2016,4,False,1567.13298454,423.91310086
Baja California,Total general,2017,1,False,580.36985935,580.36985935
Baja California,Total general,2017,2,False,1267.64945591,687.27959656
Baja California,Total general,2017,3,False,1438.11012803,170.46067212000003
Baja California,Total general,2017,4,False,1679.27094219,241.16081415999997
Baja California,Total general,2018,1,False,742.53905325,742.53905325
Baja California,Total general,2018,2,False,990.98048936,248.44143610999993
Baja California,Total general,2018,3,False,1217.16547,226.18498063999994
Baja California,Total general,2018,4,False,1631.16054127,413.99507127000015
Baja California,Total general,2019,1,False,605.74489713,605.74489713
Baja California,Total general,2019,2,False,823.93572089,218.19082375999994
Baja California,Total general,2019,3,False,1045.36650098,221.43078008999998
Baja California,Total general,2019,4,False,1183.7322051,138.36570412000015
Baja California,Total general,2020,1,False,751.89229884,751.89229884
Baja California,Total general,2020,2,False,966.81267587,214.92037703000005
Baja California,Total general,2020,3,False,961.38864756,-5.42402831000004
Baja California,Total general,2020,4,False,1195.39233949,234.00369193000006
Baja California,Total general,2021,1,False,467.63812461,467.63812461
Baja California,Total general,2021,2,False,1790.79424412,1323.15611951
Baja California,Total general,2021,3,False,2054.43614286,263.64189874
Baja California,Total general,2021,4,False,2222.15993679,167.72379392999983
Baja California,Total general,2022,1,False,970.99449065,970.99449065
Baja California,Total general,2022,2,False,1257.75165077,286.75716012
Baja California,Total general,2022,3,False,1525.03835837,267.2867076
Baja California,Total general,2022,4,False,1877.02431991,351.98596154000006
Baja California,Total general,2023,1,False,953.46694424,953.46694424
Baja California,Total general,2023,2,False,1493.91007687,540.44313263
Baja California,Total general,2023,3,False,1149.67805595,-344.23202091999997
Baja California,Total general,2023,4,False,1414.05993405,264.3818781
Baja California,Total general,2024,1,False,1319.54004407,1319.54004407
Baja California,Total general,2024,2,False,2115.73973932,796.1996952499999
Baja California,Total general,2024,3,False,2252.82879493,137.0890556100003
Baja California,Total general,2024,4,False,2469.04558944,216.21679451
Baja California,Total general,2025,1,False,922.05237686,922.05237686
Baja California,Total general,2025,2,False,1612.98967722,690.93730036
Baja California,Total general,2025,3,False,1884.17696179,271.18728457
Baja California,Total general,2025,4,False,1892.64634401,8.469382219999943
Baja California Sur,Total general,2006,1,False,266.40190286,266.40190286
Baja California Sur,Total general,2006,2,False,411.86663211,145.46472925
Baja California Sur,Total general,2006,3,False,534.57112249,122.70449037999998
Baja California Sur,Total general,2006,4,False,592.17863602,57.607513530000006
Baja California Sur,Total general,2007,1,False,213.26362919,213.26362919
Baja California Sur,Total general,2007,2,False,408.18687818,194.92324899000002
Baja California Sur,Total general,2007,3,False,543.84796295,135.66108477
Baja California Sur,Total general,2007,4,False,819.29107183,275.44310887999995
Baja California Sur,Total general,2008,1,False,224.48451776,224.48451776
Baja California Sur,Total general,2008,2,False,443.90604572,219.42152796000002
Baja California Sur,Total general,2008,3,False,687.08693441,243.18088869000002
Baja California Sur,Total general,2008,4,False,810.58165725,123.49472284000001
Baja California Sur,Total general,2009,1,False,119.48638655,119.48638655
Baja California Sur,Total general,2009,2,False,242.77900853,123.29262197999999
Baja California Sur,Total general,2009,3,False,313.97066476,71.19165622999998
Baja California Sur,Total general,2009,4,False,449.52626037,135.55559561
Baja California Sur,Total general,2010,1,False,124.58980398,124.58980398
Baja California Sur,Total general,2010,2,False,170.74461603,46.154812050000004
Baja California Sur,Total general,2010,3,False,342.25300959,171.50839355999997
Baja California Sur,Total general,2010,4,False,517.75012398,175.49711439000004
Baja California Sur,Total general,2011,1,False,178.32856187,178.32856187
Baja California Sur,Total general,2011,2,False,347.17691006,168.84834819000002
Baja California Sur,Total general,2011,3,False,556.45774108,209.28083102
Baja California Sur,Total general,2011,4,False,711.27897818,154.82123709999996
Baja California Sur,Total general,2012,1,False,122.83704792,122.83704792
Baja California Sur,Total general,2012,2,False,258.38962711,135.55257919
Baja California Sur,Total general,2012,3,False,315.73104455,57.34141743999999
Baja California Sur,Total general,2012,4,False,721.12509367,405.39404912
Baja California Sur,Total general,2013,1,False,56.11420458,56.11420458
Baja California Sur,Total general,2013,2,False,168.1140987,111.99989412
Baja California Sur,Total general,2013,3,False,343.21494473,175.10084603
Baja California Sur,Total general,2013,4,False,421.33674914,78.12180440999998
Baja California Sur,Total general,2014,1,False,117.35365688,117.35365688
Baja California Sur,Total general,2014,2,False,165.65122006,48.29756318000001
Baja California Sur,Total general,2014,3,False,168.90416042,3.2529403599999966
Baja California Sur,Total general,2014,4,False,228.70082005,59.79665962999999
Baja California Sur,Total general,2015,1,False,50.9388936,50.9388936
Baja California Sur,Total general,2015,2,False,129.49194322,78.55304962
Baja California Sur,Total general,2015,3,False,293.96708809,164.47514487
Baja California Sur,Total general,2015,4,False,352.01428802,58.04719992999998
Baja California Sur,Total general,2016,1,False,260.5686094,260.5686094
Baja California Sur,Total general,2016,2,False,355.6520076,95.08339819999998
Baja California Sur,Total general,2016,3,False,438.40463872,82.75263111999999
Baja California Sur,Total general,2016,4,False,510.78549871,72.38085999000003
Baja California Sur,Total general,2017,1,False,164.96474141,164.96474141
Baja California Sur,Total general,2017,2,False,314.49789875,149.53315734
Baja California Sur,Total general,2017,3,False,457.28425008,142.78635133
Baja California Sur,Total general,2017,4,False,568.93950325,111.65525317000004
Baja California Sur,Total general,2018,1,False,119.98485494,119.98485494
Baja California Sur,Total general,2018,2,False,228.62193485,108.63707991
Baja California Sur,Total general,2018,3,False,345.2230138,116.60107894999999
Baja California Sur,Total general,2018,4,False,443.06433248,97.84131868000003
Baja California Sur,Total general,2019,1,False,149.77406478,149.77406478
Baja California Sur,Total general,2019,2,False,244.1236814,94.34961662
Baja California Sur,Total general,2019,3,False,351.50220038,107.37851897999997
Baja California Sur,Total general,2019,4,False,464.97370672,113.47150634000002
Baja California Sur,Total general,2020,1,False,288.39800169,288.39800169
Baja California Sur,Total general,2020,2,False,406.60026921,118.20226752000002
Baja California Sur,Total general,2020,3,False,540.07571033,133.47544111999997
Baja California Sur,Total general,2020,4,False,617.40914033,77.33343000000002
Baja California Sur,Total general,2021,1,False,230.32198183,230.32198183
Baja California Sur,Total general,2021,2,False,376.84929113,146.52730929999998
Baja California Sur,Total general,2021,3,False,685.86901538,309.01972424999997
Baja California Sur,Total general,2021,4,False,1089.49682297,403.6278075900001
Baja California Sur,Total general,2022,1,False,338.98379065,338.98379065
Baja California Sur,Total general,2022,2,False,495.17806102,156.19427036999997
Baja California Sur,Total general,2022,3,False,655.82438662,160.64632560000007
Baja California Sur,Total general,2022,4,False,834.29067621,178.46628958999997
Baja California Sur,Total general,2023,1,False,206.7812591,206.7812591
Baja California Sur,Total general,2023,2,False,677.1400154,470.35875630000004
Baja California Sur,Total general,2023,3,False,943.87670175,266.73668635
Baja California Sur,Total general,2023,4,False,1162.0947595,218.21805774999996
Baja California Sur,Total general,2024,1,False,229.18912888,229.18912888
Baja California Sur,Total general,2024,2,False,624.25231889,395.06319000999997
Baja California Sur,Total general,2024,3,False,1200.3050799,576.05276101
Baja California Sur,Total general,2024,4,False,1418.16683097,217.86175107000008
Baja California Sur,Total general,2025,1,False,398.70356107,398.70356107
Baja California Sur,Total general,2025,2,False,899.54455343,500.84099236
Baja California Sur,Total general,2025,3,False,1334.01790705,434.4733536200001
Baja California Sur,Total general,2025,4,False,1662.93525474,328.9173476899998
Campeche,Total general,2006,1,False,15.215796,15.215796
Campeche,Total general,2006,2,False,25.14384907,9.928053070000002
Campeche,Total general,2006,3,False,34.30570607,9.161856999999998
Campeche,Total general,2006,4,False,30.41914107,-3.886565000000001
Campeche,Total general,2007,1,False,12.388787,12.388787
Campeche,Total general,2007,2,False,73.090144,60.701356999999994
Campeche,Total general,2007,3,False,151.326491,78.23634700000001
Campeche,Total general,2007,4,False,134.523132,-16.803359
Campeche,Total general,2008,1,False,13.404481,13.404481
Campeche,Total general,2008,2,False,134.3601765,120.95569549999999
Campeche,Total general,2008,3,False,135.7199115,1.3597350000000006
Campeche,Total general,2008,4,False,150.0526385,14.332727000000006
Campeche,Total general,2009,1,False,-7.86100511,-7.86100511
Campeche,Total general,2009,2,False,20.30815408,28.169159190000002
Campeche,Total general,2009,3,False,26.66703008,6.358875999999999
Campeche,Total general,2009,4,False,26.16739962,-0.4996304599999988
Campeche,Total general,2010,1,False,70.39198,70.39198
Campeche,Total general,2010,2,False,65.880408,-4.511572000000001
Campeche,Total general,2010,3,False,75.53501203,9.654604030000002
Campeche,Total general,2010,4,False,73.20354795,-2.3314640800000035
Campeche,Total general,2011,1,False,5.176892,5.176892
Campeche,Total general,2011,2,False,39.67697819,34.50008619
Campeche,Total general,2011,3,False,-0.33299181,-40.00997
Campeche,Total general,2011,4,False,24.79756059,25.1305524
Campeche,Total general,2012,1,False,-41.96565863,-41.96565863
Campeche,Total general,2012,2,False,-53.44896463,-11.483305999999999
Campeche,Total general,2012,3,False,196.02102887,249.46999350000002
Campeche,Total general,2012,4,False,209.66831487,13.64728599999998
Campeche,Total general,2013,1,False,69.88814553,69.88814553
Campeche,Total general,2013,2,False,211.78789202,141.89974648999998
Campeche,Total general,2013,3,False,239.41172892,27.623836900000015
Campeche,Total general,2013,4,False,278.41695673,39.00522780999998
Campeche,Total general,2014,1,False,37.76407568,37.76407568
Campeche,Total general,2014,2,False,83.78560443,46.02152875000001
Campeche,Total general,2014,3,False,173.60709678,89.82149235
Campeche,Total general,2014,4,False,218.57427562,44.96717884
Campeche,Total general,2015,1,False,125.87975258,125.87975258
Campeche,Total general,2015,2,False,194.9137506,69.03399801999998
Campeche,Total general,2015,3,False,480.73412726,285.82037665999997
Campeche,Total general,2015,4,False,543.00715563,62.27302837000008
Campeche,Total general,2016,1,False,63.73368269,63.73368269
Campeche,Total general,2016,2,False,97.3653147,33.63163201
Campeche,Total general,2016,3,False,143.00400657,45.63869187
Campeche,Total general,2016,4,False,142.1679444,-0.8360621699999911
Campeche,Total general,2017,1,False,102.28736866,102.28736866
Campeche,Total general,2017,2,False,145.90833462,43.62096596000001
Campeche,Total general,2017,3,False,265.10192586,119.19359123999999
Campeche,Total general,2017,4,False,328.34599643,63.24407057000002
Campeche,Total general,2018,1,False,18.06767979,18.06767979
Campeche,Total general,2018,2,False,71.95789578,53.89021599
Campeche,Total general,2018,3,False,43.78564951,-28.172246270000002
Campeche,Total general,2018,4,False,123.49400731,79.7083578
Campeche,Total general,2019,1,False,46.87904202,46.87904202
Campeche,Total general,2019,2,False,81.46858343,34.589541409999995
Campeche,Total general,2019,3,False,141.47158852,60.003005090000016
Campeche,Total general,2019,4,False,151.8657313,10.394142779999981
Campeche,Total general,2020,1,False,74.68370902,74.68370902
Campeche,Total general,2020,2,False,112.05293915,37.369230130000005
Campeche,Total general,2020,3,False,188.56737225,76.5144331
Campeche,Total general,2020,4,False,199.06346197,10.496089719999986
Campeche,Total general,2021,1,False,48.82257047,48.82257047
Campeche,Total general,2021,2,False,127.07921793,78.25664746
Campeche,Total general,2021,3,False,207.81045557,80.73123763999999
Campeche,Total general,2021,4,False,218.41807374,10.607618170000023
Campeche,Total general,2022,1,False,131.73476467,131.73476467
Campeche,Total general,2022,2,False,137.77350036,6.03873569000001
Campeche,Total general,2022,3,False,82.25918606,-55.51431430000001
Campeche,Total general,2022,4,False,40.2438723,-42.015313760000005
Campeche,Total general,2023,1,False,17.15067713,17.15067713
Campeche,Total general,2023,2,False,-14.75155621,-31.90223334
Campeche,Total general,2023,3,False,46.32041866,61.071974870000005
Campeche,Total general,2023,4,False,98.61266235,52.29224368999999
Campeche,Total general,2024,1,False,47.14096585,47.14096585
Campeche,Total general,2024,2,False,126.88711562,79.74614977
Campeche,Total general,2024,3,False,106.18677844,-20.700337180000005
Campeche,Total general,2024,4,False,517.82123811,411.63445966999996
Campeche,Total general,2025,1,False,-2.59499069,-2.59499069
Campeche,Total general,2025,2,False,34.37360734,36.96859803
Campeche,Total general,2025,3,False,81.99413854,47.620531199999995
Campeche,Total general,2025,4,False,-8.95570085,-90.94983939
Chiapas,Total general,2006,1,False,34.478525,34.478525
Chiapas,Total general,2006,2,False,62.609874,28.131349
Chiapas,Total general,2006,3,False,71.485173,8.875299000000005
